Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Reimbursement_Rate_Pct,Revenue_Leakage
1164876298,Patel,Nikhil,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,128,135.0,1136.0,182.18281481,140.07711111,153360.0,24594.68,18910.41,12.33,134449.59
1518459858,Maqsood,Natasha,Houston,TX,77030,Internal Medicine,99239,"Hospital discharge day management, more than 30 minutes",F,194,208.0,737.0,115.05783654,87.802596154,153296.0,23932.03,18262.94,11.91,135033.06
1932229341,Sagebiel,Tara,Houston,TX,77030,Diagnostic Radiology,71260,Ct scan of chest with contrast,F,329,339.0,451.94690265,53.408436578,40.543510324,153210.0,18105.46,13744.25,8.97,139465.75
1518298587,Liou,Nelson,Houston,TX,77030,Otolaryngology,22551,"Fusion of upper spine bone with removal of disc and release of spinal cord or nerve, 1 disc",F,27,27.0,5674.4374074,1152.6592593,921.27222222,153209.81,31121.8,24874.35,16.24,128335.46
1003046822,Malhotra,Ameena,Houston,TX,77030,Nephrology,90960,"Dialysis services, 4 or more physician visits per month (20 years or older)",O,88,217.0,706.0,346.83073733,274.2724424,153202.0,75262.27,59517.12,38.85,93684.88
1891721338,Mesa,Andres,Houston,TX,77015,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,122,124.0,1235.483871,195.13596774,136.93701613,153200.0,24196.86,16980.19,11.08,136219.81
1003127606,Memorial Hermann Endoscopy Center North Freeway Llc,,Houston,TX,77018,Ambulatory Surgical Center,45378,Diagnostic exam of large bowel using a flexible endoscope,F,27,27.0,5671.2962963,425.67518519,335.90592593,153125.0,11493.23,9069.46,5.92,144055.54
1932155132,Cubbage,Matthew,Houston,TX,77065,Orthopedic Surgery,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,301,453.0,338.0,128.28030905,95.081854305,153114.0,58110.98,43072.08,28.13,110041.92
1295725828,Labis,John,Houston,TX,77047,Diagnostic Radiology,71250,Ct scan of chest without contrast,F,388,389.0,393.57326478,51.92748072,41.241542416,153100.0,20199.79,16042.96,10.48,137057.04
1366950370,Keaton,Jennifer,Houston,TX,77042,Certified Registered Nurse Anesthetist (CRNA),01937,"Anesthesia for injection, drainage or aspiration procedures on spine or spinal cord of neck or upper back accessed through skin using imaging guidance",F,29,29.0,5278.2758621,100.74034483,80.264482759,153070.0,2921.47,2327.67,1.52,150742.33
1043218845,Salvato,Patricia,Houston,TX,77057,Internal Medicine,99490,"Chronic care management services, first 20 minutes of clinical staff time directed by health care professional, per calendar month",O,214,777.0,197.0,63.313063063,48.225379665,153069.0,49194.25,37471.12,24.48,115597.88
1750497665,Delclos,Marc,Houston,TX,77030,Radiation Oncology,77338,Design and construction of radiation treatment device for high precision radiation therapy,O,74,78.0,1962.4102564,218.36,174.0,153068.0,17032.08,13572.0,8.87,139496.0
1194014266,Ge,Phillip,Houston,TX,77030,Gastroenterology,45385,Removal of polyps or growths of large bowel using an endoscope with mechanical snare,F,67,70.0,2186.1485714,216.66614286,180.66085714,153030.4,15166.63,12646.26,8.26,140384.14
1013982453,Mccann,Michael,Houston,TX,77030,Anesthesiology,64479,"Injection of anesthetic and/or steroid drug into upper or middle spine nerve root using imaging guidance, single level",F,115,141.0,1085.0425532,152.06007092,119.74191489,152991.0,21440.47,16883.61,11.04,136107.39
1992004774,Bishop,Andrew,Houston,TX,77030,Radiation Oncology,77263,Complex radiation therapy planning,F,51,53.0,2886.509434,114.38886792,91.15,152985.0,6062.61,4830.95,3.16,148154.05
1821345273,Guy,Kristin,Houston,TX,77042,Anesthesiology,00670,Anesthesia for extensive surgery on spine,F,43,45.0,3399.2444444,253.888,202.52666667,152966.0,11424.96,9113.7,5.96,143852.3
1467822213,Iyer,Varun,Houston,TX,77008,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,125,126.0,1213.8730159,181.60515873,144.63452381,152948.0,22882.25,18223.95,11.92,134724.05
1992737787,Guha-Thakurta,Nandita,Houston,TX,77030,Diagnostic Radiology,70491,Ct scan of soft tissue of neck with contrast,F,321,330.0,463.2030303,65.541939394,47.300727273,152857.0,21628.84,15609.24,10.21,137247.76
1811004781,Excel Diagnostics Ltd,,Houston,TX,77042,Independent Diagnostic Testing Facility (IDTF),A9584,"Iodine 1-123 ioflupane, diagnostic, per study dose, up to 5 millicuries",O,17,17.0,8990.8823529,1756.8347059,1399.7547059,152845.0,29866.19,23795.83,15.57,129049.17
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,82274,"Stool analysis for blood, by fecal hemoglobin determination by immunoassay",O,1167,1266.0,120.72864929,15.6,15.6,152842.47,19749.6,19749.6,12.92,133092.87
1699273268,Mcquaid,Martin,Houston,TX,77042,Certified Registered Nurse Anesthetist (CRNA),00142,Anesthesia for lens surgery,F,68,74.0,2065.0743243,142.94864865,108.41783784,152815.5,10578.2,8022.92,5.25,144792.58
1932494374,Yau,Simon,Houston,TX,77030,Pulmonary Disease,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,79,506.0,302.0,120.1344664,94.054051383,152812.0,60788.04,47591.35,31.14,105220.65
1558475582,Coffee,Robert,Houston,TX,77027,Ophthalmology,67028,Injection of drug into eye,O,163,434.0,352.07373272,122.719447,89.37235023,152800.0,53260.24,38787.6,25.38,114012.4
1962817783,Pankow,Jonathan,Houston,TX,77070,Internal Medicine,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,271,955.0,160.0,80.792931937,63.935842932,152800.0,77157.25,61058.73,39.96,91741.27
1710197017,Gordon,Grider,Houston,TX,77024,Diagnostic Radiology,74177,Ct scan of abdomen and pelvis with contrast,F,140,140.0,1091.2928571,84.787285714,65.984357143,152781.0,11870.22,9237.81,6.05,143543.19
1528142825,Whitsett,Jeffrey,Houston,TX,77055,Ophthalmology,92136,Measurement of corneal curvature and depth of eye,O,468,978.0,156.19836401,37.372351738,26.909212679,152762.0,36550.16,26317.21,17.23,126444.79
1689625279,Vodnala,Srinivas,Houston,TX,77070,Pulmonary Disease,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,131,1284.0,118.95327103,80.169922118,63.585015576,152736.0,102938.18,81643.16,53.45,71092.84
1275542516,Kim,Daniel,Houston,TX,77024,Neurosurgery,22551,"Fusion of upper spine bone with removal of disc and release of spinal cord or nerve, 1 disc",F,17,17.0,8982.0,1775.45,1414.59,152694.0,30182.65,24048.03,15.75,128645.97
1356455240,Jain,Ajay,Houston,TX,77098,Anesthesiology,00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",F,54,54.0,2827.5888889,85.56962963,68.176666667,152689.8,4620.76,3681.54,2.41,149008.26
1154402188,Nuszen,Jack,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,120,124.0,1231.3453226,119.52927419,88.310080645,152686.82,14821.63,10950.45,7.17,141736.37
1518383702,Morice,Fabian,Houston,TX,77030,Physician Assistant,23430,Anchoring of biceps tendon,F,41,41.0,3724.0,57.276585366,45.784634146,152684.0,2348.34,1877.17,1.23,150806.83
1700871860,Morrell,Rosalyn,Houston,TX,77024,Radiation Oncology,77338,Design and construction of radiation treatment device for high precision radiation therapy,O,42,68.0,2245.0,523.69308824,414.60426471,152660.0,35611.13,28193.09,18.47,124466.91
1538554514,Surles,Robert,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,78,81.0,1884.5555556,179.44209877,139.38135802,152649.0,14534.81,11289.89,7.4,141359.11
1578860235,Rasch,Dieter,Houston,TX,77090,Physician Assistant,99285,Emergency department visit with high level of medical decision making,F,74,78.0,1957.0,152.34923077,121.77948718,152646.0,11883.24,9498.8,6.22,143147.2
1831115922,Robinson,David,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,78,78.0,1957.0,181.72282051,141.98410256,152646.0,14174.38,11074.76,7.26,141571.24
1295767374,Moore,Laura,Houston,TX,77030,Critical Care (Intensivists),99291,"Critical care, first 30-74 minutes",F,26,69.0,2212.0,216.76434783,172.48623188,152628.0,14956.74,11901.55,7.8,140726.45
1538322953,Mehta,Rajul,Houston,TX,77030,Diagnostic Radiology,77067,Screening mammography,F,763,763.0,200.0,36.8,36.8,152600.0,28078.4,28078.4,18.4,124521.6
1760878086,Ning,Matthew,Houston,TX,77030,Radiation Oncology,77338,Design and construction of radiation treatment device for high precision radiation therapy,F,72,78.0,1956.3076923,220.99487179,176.27371795,152592.0,17237.6,13749.35,9.01,138842.65
1093956476,Tao,Qingguo,Houston,TX,77036,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,102,404.0,377.57178218,129.2805198,91.635891089,152539.0,52229.33,37020.9,24.27,115518.1
1578822532,Klimkowski,Sergio,Houston,TX,77030,Diagnostic Radiology,74177,Ct scan of abdomen and pelvis with contrast,F,193,194.0,786.21649485,87.64257732,64.070824742,152526.0,17002.66,12429.74,8.15,140096.26
1992125728,Nguyen,Khoa,Houston,TX,77074,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,119,131.0,1164.1755725,181.71816794,144.52824427,152507.0,23805.08,18933.2,12.41,133573.8
1134611403,Tiangco,Christopher,Houston,TX,77057,Nurse Practitioner,11042,"Removal of skin and tissue, 20.0 sq cm or less",O,94,610.0,250.0,109.77104918,85.976639344,152500.0,66960.34,52445.75,34.39,100054.25
1689200487,Carpio,Claudia,Houston,TX,77089,Nurse Practitioner,99291,"Critical care, first 30-74 minutes",F,121,221.0,690.0,182.21895928,143.50936652,152490.0,40270.39,31715.57,20.8,120774.43
1598789570,Chronowski,Gregory,Houston,TX,77030,Radiation Oncology,77263,Complex radiation therapy planning,O,51,53.0,2877.0754717,170.44132075,135.81415094,152485.0,9033.39,7198.15,4.72,145286.85
1003858127,Davis,John,Houston,TX,77002,Thoracic Surgery,93925,Ultrasound of leg arteries or artery grafts,O,126,187.0,815.0,228.63770053,174.62668449,152405.0,42755.25,32655.19,21.43,119749.81
1750599890,Rogers,Mark,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,144,153.0,996.0,116.39065359,86.229542484,152388.0,17807.77,13193.12,8.66,139194.88
1386606788,Giveon,Ron,Houston,TX,77030,Hospitalist,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,151,463.0,329.0,116.77060475,92.792267819,152327.0,54064.79,42962.82,28.2,109364.18
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,81596,Biochemical assays for evaluation of chronic hepatitis c virus infection,O,466,494.0,308.32421053,70.735708502,70.735708502,152312.16,34943.44,34943.44,22.94,117368.72
1003413592,Ruwaldt,Raymond,Houston,TX,77024,Occupational Therapist in Private Practice,97535,"Training for self-care or home management, each 15 minutes",O,30,2456.0,62.0,24.786624593,19.420158795,152272.0,60875.95,47695.91,31.32,104576.09
1952663270,Eldaya,Rami,Houston,TX,77030,Diagnostic Radiology,70491,Ct scan of soft tissue of neck with contrast,F,311,329.0,462.70212766,67.507659574,49.320182371,152229.0,22210.02,16226.34,10.66,136002.66
1891722542,Cooley,Joe,Houston,TX,77042,Anesthesiology,00567,Anesthesia for heart artery bypass grafting on heart-lung machine,F,15,15.0,10148.266667,678.542,541.27133333,152224.0,10178.13,8119.07,5.33,144104.93
1093924714,Fletcher,Sophie,Houston,TX,77030,Urology,52000,Diagnostic exam of bladder and urethra using an endoscope,O,145,168.0,906.0,271.02357143,204.87422619,152208.0,45531.96,34418.87,22.61,117789.13
1649207986,Bentz,Alan,Houston,TX,77090,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,75,85.0,1790.4,182.72517647,147.98094118,152184.0,15531.64,12578.38,8.27,139605.62
1780606004,Fair,Jeffrey,Houston,TX,77030,General Surgery,50360,Transplantation of donor kidney,F,12,12.0,12682.0,1836.3833333,1468.0058333,152184.0,22036.6,17616.07,11.58,134567.93
1114350683,Gremillion,Amy,Houston,TX,77057,Physical Therapist in Private Practice,97530,Therapy procedure using functional activities,O,149,2535.0,60.0,33.601794872,25.520280079,152100.0,85180.55,64693.91,42.53,87406.09
1952560211,Boatman,Logan,Houston,TX,77030,Diagnostic Radiology,77063,Screening 3d breast mammography,F,1014,1014.0,150.0,28.008254438,28.008254438,152100.0,28400.37,28400.37,18.67,123699.63
1326040825,Rose,Stephen,Houston,TX,77090,Diagnostic Radiology,77063,Screening 3d breast mammography,O,767,798.0,190.55263158,47.91887218,47.91887218,152061.0,38239.26,38239.26,25.15,113821.74
1396053138,Skymed Llc.,,Houston,TX,77025,Ambulance Service Provider,A0428,"Ambulance service, basic life support, non-emergency transport, (bls)",F,23,40.0,3800.0,269.5,214.72,152000.0,10780.0,8588.8,5.65,143411.2
1043539851,Tenn,Andrew,Houston,TX,77098,Diagnostic Radiology,74177,Ct scan of abdomen and pelvis with contrast,F,190,191.0,795.72251309,88.394712042,70.009319372,151983.0,16883.39,13371.78,8.8,138611.22
1679501522,Nguyen,Joseph,Houston,TX,77024,Diagnostic Radiology,71271,Low dose ct scan of chest for lung cancer screening,F,179,179.0,849.0,52.990558659,52.990558659,151971.0,9485.31,9485.31,6.24,142485.69
1396768339,Woodruff,Amy,Houston,TX,77030,Clinical Cardiac Electrophysiology,93298,"Evaluation of cardiac rhythm monitor system, remote up to 30 days",O,132,1160.0,130.98275862,26.422801724,18.796422414,151940.0,30650.45,21803.85,14.35,130136.15
1881192516,Tamang,Genie,Houston,TX,77042,Certified Registered Nurse Anesthetist (CRNA),01844,Anesthesia for placement or revision of blood flow shunt,F,37,41.0,3704.9268293,270.00292683,212.10219512,151902.0,11070.12,8696.19,5.72,143205.81
1942314836,Heptulla,Rubina,Houston,TX,77030,Endocrinology,97811,"Acupuncture, each additional 15 minutes",O,75,434.0,350.0,33.617672811,26.40983871,151900.0,14590.07,11461.87,7.55,140438.13
1902218001,Bowers,John,Houston,TX,77030,Radiation Oncology,77301,High precision radiation therapy planning,F,63,67.0,2266.0,412.34,330.06,151822.0,27626.78,22114.02,14.57,129707.98
1417120221,Watwe,Veena,Houston,TX,77095,Endocrinology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,195,460.0,330.0,129.73178261,89.627195652,151800.0,59676.62,41228.51,27.16,110571.49
1225265085,Godoy,Myrna,Houston,TX,77030,Diagnostic Radiology,71260,Ct scan of chest with contrast,F,326,337.0,450.36795252,55.033264095,40.151988131,151774.0,18546.21,13531.22,8.92,138242.78
1245677145,Gilthorpe,Stefan,Houston,TX,77066,Pain Management,77002,Fluoroscopic guidance for needle placement,O,29,68.0,2231.8705882,116.265,91.299705882,151767.2,7906.02,6208.38,4.09,145558.82
1427318260,Sen,Priyanka,Houston,TX,77030,Interventional Cardiology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,222,607.0,250.0,120.11453048,95.715716639,151750.0,72909.52,58099.44,38.29,93650.56
1417237058,Lee,Anna,Houston,TX,77030,Radiation Oncology,77427,"Radiation treatment management, 5 treatment sessions",O,28,102.0,1486.7058824,193.89519608,153.15088235,151644.0,19777.31,15621.39,10.3,136022.61
1174673693,Hughes,Peter,Houston,TX,77042,Anesthesiology,01922,Anesthesia for x-ray or radiation therapy,F,40,42.0,3610.5,270.70666667,211.64928571,151641.0,11369.68,8889.27,5.86,142751.73
1184653420,Jones,Christopher,Houston,TX,77042,Anesthesiology,01402,Anesthesia for procedure for total knee joint replacement,F,47,47.0,3226.4042553,237.22170213,181.56021277,151641.0,11149.42,8533.33,5.63,143107.67
1043303886,Parris,Ronald,Houston,TX,77027,Interventional Pain Management,J1306,"Injection, inclisiran, 1 mg",O,13,5112.0,29.654882629,11.822994914,9.4085309077,151595.76,60439.15,48096.41,31.73,103499.35
1144424748,Birt,Bradley,Houston,TX,77090,Diagnostic Radiology,74177,Ct scan of abdomen and pelvis with contrast,F,190,190.0,797.85789474,88.421842105,70.336789474,151593.0,16800.15,13363.99,8.82,138229.01
1306081518,Selouan,Roger,Houston,TX,77030,Diagnostic Radiology,70498,Ct scan of blood vessels of neck with contrast,F,252,255.0,594.46666667,82.535372549,66.014588235,151589.0,21046.52,16833.72,11.1,134755.28
1982681730,Kushwaha,Vivek,Houston,TX,77002,Orthopedic Surgery,22633,Fusion of spine in lower back with partial removal of spine bone and disc,F,20,20.0,7579.0,1874.0665,1493.155,151580.0,37481.33,29863.1,19.7,121716.9
1609974500,Costelloe,Colleen,Houston,TX,77030,Diagnostic Radiology,72156,Mri scan of upper spinal canal before and after contrast,F,131,140.0,1082.5,110.60407143,83.535285714,151550.0,15484.57,11694.94,7.72,139855.06
1457372153,Lango,Miriam,Houston,TX,77030,Otolaryngology,38724,"Removal of lymph nodes, muscle, and tissue of neck",F,11,11.0,13775.545455,1426.4345455,1136.6445455,151531.0,15690.78,12503.09,8.25,139027.91
1114956604,Lancaster,Kevin,Houston,TX,77043,Physician Assistant,J7323,"Hyaluronan or derivative, euflexxa, for intra-articular injection, per dose",O,155,812.0,186.59482759,126.15524631,99.384100985,151515.0,102438.06,80699.89,53.26,70815.11
1134228182,Ramos,Alex,Houston,TX,77058,Certified Registered Nurse Anesthetist (CRNA),01844,Anesthesia for placement or revision of blood flow shunt,F,42,50.0,3030.0,228.521,181.4106,151500.0,11426.05,9070.53,5.99,142429.47
1548781305,Galeas,Daniel,Houston,TX,77030,Hospitalist,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,189,526.0,288.0,109.48184411,86.475228137,151488.0,57587.45,45485.97,30.03,106002.03
